listing_id,title,url,room_type,rating_average,reviews_count,max_guests,location,host_name,host_id,host_is_superhost,latitude,longitude
1477017038258467096,Cozy house in the heart of Marrakech,https://www.airbnb.com/rooms/1477017038258467096,5.0,5,8,Marrakesh,Omar,710635284,0,31.66401,-8.02973
1024750786372120507,Charming apartment in Marrakech (parking/pool),https://www.airbnb.com/rooms/1024750786372120507,4.83,121,6,Marrakesh,Yasmine,239503293,1,31.6743,-8.0574
1034635548506531593,A modern apartment for families,https://www.airbnb.com/rooms/1034635548506531593,4.64,39,4,Fes,Soufiane,548512249,0,34.0256,-5.0288
1142626643913321102,"Neat apartment, quiet place for families",https://www.airbnb.com/rooms/1142626643913321102,4.56,50,4,Martil,Soufiane,548512249,0,35.62169,-5.2964
1291923907260443049,spacious and clean. palm grove.,https://www.airbnb.com/rooms/1291923907260443049,4.94,85,4,Marrakesh,Mustapha,658386925,1,31.6489,-7.9468
1277559552978950454,new apartment for rent,https://www.airbnb.com/rooms/1277559552978950454,4.9,20,4,Saidia,Oussama,532803978,1,35.0746,-2.231
1464489937221305511,"Tingis, welcome.",https://www.airbnb.com/rooms/1464489937221305511,4.88,8,5,Tangier,Hassan,698886341,0,35.7574,-5.8514
